"","id","ave_price","price_range"
"1904",12089399,319.189944134078,275
"1905",12092499,314.517543859649,960
"1906",12094488,324,140
"1907",12102482,319.189944134078,275
"1908",12103501,34,0
"1909",12109171,175,0
"1910",12125635,79.8160535117057,1
"1911",12126299,275,0
"1912",12130434,355.963788300836,50
"1913",12143408,221.207430340557,130
"1914",12154934,185.685314685315,60
"1915",12175961,35,0
"1916",12183851,70,0
"1917",12190053,211.607142857143,75
"1918",12191871,100.675675675676,35
"1919",12210223,220,0
"1920",12211821,158.136222910217,11
"1921",12221012,401.869158878505,100
"1922",12233043,97.7922077922078,60
"1923",12233225,97.4626865671642,60
"1924",12233285,96.25,60
"1925",12233830,188.435483870968,95
"1926",12246137,280.59217877095,229
"1927",12247217,390.122905027933,206
"1928",12253029,125,0
"1929",12253499,95.1044776119403,2
"1930",12263690,425,275
"1931",12265433,400,0
"1932",12269155,207.142857142857,25
"1933",12274601,65,0
"1934",12284774,286.543689320388,195
"1935",12286410,284.80625,89
"1936",12287687,461.692737430168,412
"1937",12287958,215,0
"1938",12290886,215,0
"1939",12291029,200,0
"1940",12301081,333.067039106145,195
"1941",12302222,439.849162011173,206
"1942",12303347,333.388571428571,195
"1943",12304165,96.1052631578947,210
"1944",12308161,99.875,11
"1945",12308927,46.8863636363636,8
"1946",12309083,269.038869257951,225
"1947",12318093,195,0
"1948",12339410,100,0
"1949",12343588,202.097472924188,65
"1950",12351909,115.449275362319,20
"1951",12356183,333.067039106145,195
"1952",12356962,275,0
"1953",12357955,267.76213592233,149
"1954",12359031,382.653631284916,149
"1955",12363660,210.152542372881,15
"1956",12365454,291.766323024055,15
"1957",12368012,295,0
"1958",12368082,58.9354838709677,14
"1959",12372052,141.909090909091,66
"1960",12379725,238.611842105263,2
"1961",12383204,454.005714285714,332
"1962",12383703,451.325714285714,332
"1963",12384469,150,0
"1964",12386020,75,0
"1965",12390027,193.027777777778,30
"1966",12409042,92.8813559322034,67
"1967",12425501,321.081761006289,1300
"1968",12426977,120.89552238806,15
"1969",12428994,446.614457831325,332
"1970",12432535,200,0
"1971",12432623,85,0
"1972",12436115,136.997245179063,165
"1973",12446656,80.7822580645161,2
"1974",12463075,64,0
"1975",12492474,47.8502415458937,10
"1976",12504504,100,0
"1977",12508801,206.810035842294,50
"1978",12534735,100.557142857143,8
"1979",12535687,110,0
"1980",12540640,53.1521739130435,5
"1981",12541136,235.555555555556,20
"1982",12545716,237.157894736842,20
"1983",12560987,229.255591054313,380
"1984",12563549,414.772727272727,50
"1985",12566065,60,0
"1986",12580274,65,0
"1987",12585455,180.46875,25
"1988",12587887,331.978723404255,70
"1989",12592117,311.370919881306,1300
"1990",12593225,31,0
"1991",12593295,65,0
"1992",12593655,31,0
"1993",12593869,31,0
"1994",12603280,232,0
"1995",12604733,199,0
"1996",12618291,366.763005780347,500
"1997",12621291,224,15
"1998",12626504,206.595744680851,60
"1999",12630619,157.982456140351,35
"2000",12639344,223.074585635359,325
"2001",12646288,115,0
"2002",12647606,75,0
"2003",12648403,140.498360655738,35
"2004",12653367,200,0
"2005",12655758,65,0
"2006",12657537,139.975,20
"2007",12665563,175.625,35
"2008",12672097,383.68016194332,76
"2009",12683680,300.025787965616,9
"2010",12708781,244.247813411079,148
"2011",12726343,183.344827586207,10
"2012",12727401,50,0
"2013",12735111,55,0
"2014",12736032,11,0
"2015",12736777,150,0
"2016",12738816,196.009216589862,10
"2017",12739300,70,0
"2018",12752020,227.563025210084,100
"2019",12752442,123.644444444444,53
"2020",12756776,231.203910614525,67
"2021",12781774,99,0
"2022",12784064,219.435483870968,25
"2023",12789527,100,0
"2024",12797493,42.4551083591331,11
"2025",12803718,210.451505016722,55
"2026",12806707,60,0
"2027",12811191,70,0
"2028",12812461,225.952380952381,11
"2029",12815192,150,0
"2030",12826145,162.410179640719,26
"2031",12826881,78.3333333333333,5
"2032",12830117,245,0
"2033",12835086,118.950177935943,15
"2034",12843196,327.384615384615,300
"2035",12849003,84.0274509803922,5
"2036",12855343,47.4814814814815,10
"2037",12855396,52.9120234604106,15
"2038",12856007,55,0
"2039",12857811,64.3922651933702,15
"2040",12857981,64.3994413407821,15
"2041",12865092,100,0
"2042",12870514,249.089947089947,262
"2043",12873438,196.626811594203,59
"2044",12888054,282.564102564103,20
"2045",12890156,149,0
"2046",12891323,85,0
"2047",12897110,183.827586206897,42
"2048",12898806,220,0
"2049",12899026,232,0
"2050",12899321,242,0
"2051",12904318,55.85,3
"2052",12914154,157.800699300699,40
"2053",12916551,168.504132231405,80
"2054",12927298,285,0
"2055",12932001,300,0
"2056",12949309,361,0
"2057",12953937,252.540636042403,664
"2058",12957423,175.432989690722,71
"2059",12969783,315,0
"2060",12971329,57.8307692307692,10
"2061",12972378,4000,0
"2062",12973308,244.281045751634,300
"2063",12979965,129.854545454545,30
"2064",12984263,311.48275862069,270
"2065",12984748,368.324324324324,120
"2066",12986016,337.648648648649,70
"2067",12986892,351.837837837838,60
"2068",12987348,475.219424460432,1228
"2069",12994227,66.4285714285714,30
"2070",12998272,263.890909090909,86
"2071",13000520,80.8333333333333,25
"2072",13002808,74,0
"2073",13004551,529,0
"2074",13005579,373.423529411765,1176
"2075",13007124,122.652459016393,33
"2076",13007181,114.758064516129,15
"2077",13015353,350,0
"2078",13015653,39,0
"2079",13015767,65.0152905198777,17
"2080",13015832,255.983739837398,50
"2081",13015927,200.557046979866,8
"2082",13017162,199,0
"2083",13017460,232,0
"2084",13018428,315,0
"2085",13019695,187,0
"2086",13024385,380.688311688312,540
"2087",13027627,45,0
"2088",13028092,135.949019607843,40
"2089",13028247,78.3137254901961,24
"2090",13028899,65.8650306748466,3
"2091",13032590,193.826086956522,35
"2092",13037372,54.3372093023256,17
"2093",13041602,62,0
"2094",13041752,48,0
"2095",13044229,183.333333333333,100
"2096",13045194,342.906810035842,50
"2097",13046976,143.888888888889,10
"2098",13054720,135,0
"2099",13056513,137.992957746479,15
"2100",13060113,539.876404494382,142
"2101",13063952,55,0
"2102",13064781,200.009174311927,1
"2103",13077603,35,0
"2104",13078025,305.161290322581,175
"2105",13078068,159.21768707483,50
"2106",13078148,239,0
"2107",13078164,175,0
"2108",13079659,376.522935779817,560
"2109",13081090,397.157894736842,560
"2110",13083342,250,0
"2111",13100828,130,0
"2112",13107648,125.9375,30
"2113",13110084,205.459459459459,99
"2114",13110347,66.5151515151515,14
"2115",13110631,223.229559748428,270
"2116",13111691,149.035714285714,9
"2117",13113079,120.161764705882,11
"2118",13121821,201.697674418605,120
"2119",13126713,134.730027548209,20
"2120",13129109,162.536023054755,45
"2121",13138055,80.8389261744966,30
"2122",13140867,178.092783505155,25
"2123",13147585,57.9032258064516,10
"2124",13152370,245.117647058824,8
"2125",13168176,96,0
"2126",13190410,533.898305084746,651
"2127",13192046,248.285714285714,30
"2128",13216268,500,0
"2129",13218729,299,0
"2130",13221129,305.256983240223,270
"2131",13222465,95,0
"2132",13225005,178,0
"2133",13233001,150,0
"2134",13233250,199.721875,24
"2135",13236820,55.7391304347826,20
"2136",13236936,55,0
"2137",13239143,35,0
"2138",13242393,39,0
"2139",13251243,126.449275362319,45
"2140",13258244,35,0
"2141",13261681,66.3820895522388,19
"2142",13265095,200,0
"2143",13266133,83.4770642201835,6
"2144",13266176,59.8,22
"2145",13266833,99.9429657794677,24
"2146",13275308,450.12,1238
"2147",13275334,75,0
"2148",13275579,61.3746223564955,5
"2149",13281106,150,0
"2150",13294558,277.951219512195,116
"2151",13294824,109.954545454545,26
"2152",13295184,329.042553191489,201
"2153",13296735,95,0
"2154",13298108,180,0
"2155",13298137,33,0
"2156",13298546,209,0
"2157",13300621,280.3125,116
"2158",13306033,243.303571428571,133
"2159",13306811,119,0
"2160",13313124,70.6837606837607,8
"2161",13318173,275,0
"2162",13327034,82.8793774319066,10
"2163",13330146,240,0
"2164",13331733,280.851063829787,99
"2165",13344433,169.487179487179,20
"2166",13345701,82.6747720364742,50
"2167",13371105,39.9372693726937,5
"2168",13374617,31,0
"2169",13374823,90.4545454545455,10
"2170",13377097,147.464285714286,30
"2171",13378923,157.957446808511,25
"2172",13378936,168.37012987013,41
"2173",13381254,185,0
"2174",13391024,111.283185840708,35
"2175",13391054,100,0
"2176",13393418,139.584905660377,25
"2177",13397201,175.029411764706,1
"2178",13397390,500,0
"2179",13414159,247.952380952381,116
"2180",13414367,150,0
"2181",13415232,75,0
"2182",13415816,99,0
"2183",13415984,100,0
"2184",13417233,63.1314741035857,4
"2185",13417639,80,0
"2186",13421289,122.176470588235,95
"2187",13430656,131.346153846154,40
"2188",13433298,148.666666666667,10
"2189",13433317,115.523076923077,14
"2190",13433475,263.860058309038,109
"2191",13434817,204.58064516129,25
"2192",13435185,63,0
"2193",13443949,65,0
"2194",13445221,563.171428571429,276
"2195",13449737,247,0
"2196",13450030,82.6586102719033,50
"2197",13450880,176.5,70
"2198",13451383,85.8823529411765,20
"2199",13460331,143.039215686275,65
"2200",13462519,130,0
"2201",13464674,138.16,20
"2202",13466910,517.871720116618,1218
"2203",13477535,97.891364902507,13
"2204",13478348,181.5,3
"2205",13487348,60,0
"2206",13494185,141.791044776119,28
"2207",13509242,77.2159090909091,60
"2208",13509665,53.5273311897106,16
"2209",13510994,215,0
"2210",13512551,199,0
"2211",13513012,96.2222222222222,10
"2212",13514017,303.003267973856,119
"2213",13515084,77.6979472140763,50
"2214",13521713,212.227272727273,49
"2215",13521992,138.626470588235,30
"2216",13525610,93.7012987012987,35
"2217",13531200,71.3454545454545,6
"2218",13532311,184.825,332
"2219",13545648,315,0
"2220",13546070,239.029411764706,5
"2221",13546414,65.9685714285714,30
"2222",13547301,150,0
"2223",13549924,200.451807228916,24
"2224",13550969,363.365168539326,1218
"2225",13564587,85,0
"2226",13564762,31,0
"2227",13565183,31,0
"2228",13565471,29,0
"2229",13578106,50,0
"2230",13584884,59.4444444444444,2
"2231",13585624,299.297935103245,839
"2232",13586128,448.310240963855,1399
"2233",13586491,110.166666666667,92
"2234",13586841,110.783382789318,92
"2235",13589343,216.535168195719,271
"2236",13591091,135.12084592145,20
"2237",13591607,103.240740740741,30
"2238",13592046,85.4545454545455,20
"2239",13594886,102.592833876222,5
"2240",13602808,327.545454545455,60
"2241",13605196,131.443243243243,60
"2242",13613562,174,0
"2243",13613812,139.241071428571,15
"2244",13614982,228.243243243243,20
"2245",13622776,85,0
"2246",13623390,100.396825396825,25
"2247",13624476,275,0
"2248",13624929,80,0
"2249",13636659,111.68023255814,92
"2250",13638077,113.594202898551,92
"2251",13642024,125,0
"2252",13651290,60.1724137931034,15
"2253",13652639,335.372549019608,490
"2254",13652746,219.47619047619,40
"2255",13653016,219.533333333333,110
"2256",13653233,275,110
"2257",13655073,150,0
"2258",13655923,61.1666666666667,4
"2259",13656969,38.4354838709677,5
"2260",13671334,156.006289308176,175
"2261",13674701,180,0
"2262",13674964,150.033333333333,52
"2263",13684251,139,0
"2264",13684319,37.2652173913043,3
"2265",13684464,239,0
"2266",13686161,262.275862068966,240
"2267",13696794,69.5714285714286,26
"2268",13697464,215,0
"2269",13697676,35.0289855072464,2
"2270",13697966,165,0
"2271",13698137,71,0
"2272",13699440,123.380952380952,11
"2273",13707814,250,0
"2274",13709092,150,0
"2275",13709190,89,0
"2276",13711334,224.931677018634,63
"2277",13713143,169.1875,32
"2278",13713445,172.266666666667,17
"2279",13713713,250,0
"2280",13714817,167.24,38
"2281",13723404,289,360
"2282",13728510,236.897590361446,101
"2283",13729738,125.40127388535,10
"2284",13730500,250,0
"2285",13733558,59.8,10
"2286",13733887,308.392097264438,220
"2287",13744821,400,0
"2288",13746896,201,26
"2289",13750763,122.222222222222,50
"2290",13751426,70,0
"2291",13751871,150,0
"2292",13762650,337.648648648649,70
"2293",13778731,275,0
"2294",13788865,160.307692307692,4
"2295",13793578,267.647058823529,75
"2296",13795095,50,0
"2297",13796564,75,0
"2298",13797162,150,0
"2299",13800505,121.163636363636,18
"2300",13812075,218.582089552239,95
"2301",13813380,300,0
"2302",13813809,256.741573033708,300
"2303",13814175,359.759643916914,374
"2304",13816458,49.9644012944984,10
"2305",13822146,85,0
"2306",13824970,191.712574850299,100
"2307",13827734,75,0
"2308",13829133,127.127659574468,100
"2309",13830152,65.702479338843,12
"2310",13855525,100,0
"2311",13863117,118.913173652695,31
"2312",13863190,120,0
"2313",13864196,108.575757575758,20
"2314",13864415,99,0
"2315",13864771,89.5354330708661,1
"2316",13864961,98.1866666666667,9
"2317",13865867,70,0
"2318",13866156,157.666666666667,11
"2319",13866603,80,0
"2320",13872339,312.17679558011,100
"2321",13874533,139.562130177515,60
"2322",13884549,65.6912751677852,15
"2323",13908031,89,0
"2324",13908638,112.217391304348,40
"2325",13911832,294.516129032258,20
"2326",13912429,279.545454545455,150
"2327",13912467,348.646153846154,58
"2328",13912470,339.980891719745,90
"2329",13912472,312.258064516129,70
"2330",13918656,531.461318051576,600
"2331",13924495,323.804487179487,45
"2332",13926017,290,0
"2333",13926704,48,0
"2334",13927765,157.699088145897,33
"2335",13928082,120,0
"2336",13928400,129,0
"2337",13937181,40.6616541353383,7
"2338",13938959,79,0
"2339",13942919,199.010752688172,1
"2340",13951039,189.642857142857,25
"2341",13955674,49.3342776203966,15
"2342",13959444,475.909090909091,150
"2343",13960293,110,0
"2344",13968572,158.666666666667,35
"2345",13968660,45,0
"2346",13969106,125.354838709677,32
"2347",13969217,128,0
"2348",13979354,90.8291316526611,24
"2349",13992811,97,0
"2350",13993185,200,0
"2351",13994056,107.677966101695,43
"2352",13995573,521.380952380952,115
"2353",13998602,123.733766233766,45
"2354",14013583,135.245614035088,8
"2355",14013663,185,0
"2356",14026059,72.258064516129,5
"2357",14035936,600,0
"2358",14037899,208,0
"2359",14040282,96,0
"2360",14040844,183.810240963855,240
"2361",14041036,177.647975077882,135
"2362",14043390,150,0
"2363",14056340,60.3614457831325,10
"2364",14057189,107.094017094017,45
"2365",14057466,150,0
"2366",14072256,114.478260869565,26
"2367",14072546,114.155555555556,40
"2368",14073235,231.723404255319,96
"2369",14074739,244.8,110
"2370",14075290,114.130434782609,26
"2371",14083611,114.05,40
"2372",14085771,218.47491638796,190
"2373",14090779,69,0
"2374",14091605,94,0
"2375",14092792,59,0
"2376",14093943,96.9487179487179,12
"2377",14094279,160,21
"2378",14104621,127.333333333333,2
"2379",14105971,116.347826086957,16
"2380",14107067,236.352459016393,75
"2381",14109809,87,0
"2382",14110129,293.457478005865,49
"2383",14110186,79,0
"2384",14110777,45,0
"2385",14124430,400.797142857143,189
"2386",14125957,151.393939393939,14
"2387",14127153,31.2961876832845,3
"2388",14136069,220,0
"2389",14136509,120,0
"2390",14137262,80,0
"2391",14141920,83.1666666666667,6
"2392",14151531,126,0
"2393",14153636,79.9466666666667,71
"2394",14158636,179,0
"2395",14159799,165,0
"2396",14168664,124.397660818713,32
"2397",14178758,85,0
"2398",14186170,185.345345345345,20
"2399",14191723,195,0
"2400",14196983,97.5837988826816,61
"2401",14203428,98.0909090909091,44
"2402",14204600,404.045592705167,1154
"2403",14215317,262.991329479769,1260
"2404",14217967,200,0
"2405",14219033,59.0709677419355,7
"2406",14220964,80.0330578512397,27
"2407",14222649,93,0
"2408",14231732,110,0
"2409",14236787,295,0
"2410",14237196,144.587692307692,159
"2411",14239909,283.133757961783,241
"2412",14242888,54.4459833795014,15
"2413",14246956,222.011834319527,185
"2414",14251275,234.266862170088,241
"2415",14251839,85.946587537092,96
"2416",14253149,85.5014836795252,71
"2417",14254537,225,0
"2418",14255219,45.3670886075949,6
"2419",14262627,87,0
"2420",14272646,40,0
"2421",14274311,164.8,360
"2422",14282764,152.478260869565,16
"2423",14291722,1250,0
"2424",14292385,100,0
"2425",14296152,55,0
"2426",14300751,31.1049382716049,33
"2427",14300921,38.6951219512195,12
"2428",14303090,140,0
"2429",14303099,337.619808306709,100
"2430",14304682,119,0
"2431",14308511,66.8866279069767,22
"2432",14322091,92.0769230769231,32
"2433",14322546,113.488372093023,19
"2434",14335782,60,0
"2435",14336348,95,0
"2436",14339562,80,0
"2437",14340601,149.25641025641,10
"2438",14344516,149,0
"2439",14351036,81.0185185185185,5
"2440",14360470,70,0
"2441",14361322,40,0
"2442",14365669,500,0
"2443",14368660,96.116991643454,9
"2444",14369574,110.355987055016,50
"2445",14372667,240,0
"2446",14374965,201.162790697674,23
"2447",14386825,74.0173913043478,3
"2448",14387692,230,0
"2449",14388025,81.2380952380952,23
"2450",14389002,365.935933147632,130
"2451",14397533,310.619469026549,50
"2452",14398508,80,0
"2453",14400847,65,0
"2454",14402688,58.4090909090909,10
"2455",14404992,149.375,45
"2456",14405817,129.910714285714,25
"2457",14407094,128.970149253731,30
"2458",14413896,119,0
"2459",14414330,275,0
"2460",14414473,146.938775510204,25
"2461",14415125,275,0
"2462",14416538,119,0
"2463",14418593,300,0
"2464",14418787,65,0
"2465",14419482,390.319444444444,773
"2466",14419982,388.485714285714,773
"2467",14420163,388.233983286908,773
"2468",14420354,390.71104815864,773
"2469",14420920,459.070175438596,908
"2470",14421841,357.151933701657,684
"2471",14421910,358.465564738292,684
"2472",14422439,393.47323943662,773
"2473",14422695,392.046376811594,773
"2474",14423004,392.918604651163,773
"2475",14423483,358.072829131653,684
"2476",14424224,200,0
"2477",14426124,90.5098039215686,6
"2478",14426987,130.971223021583,30
"2479",14428514,100,0
"2480",14428517,69,0
"2481",14428745,120,0
"2482",14429876,60.0701754385965,5
"2483",14442333,85,0
"2484",14442491,255,0
"2485",14444280,115,0
"2486",14454943,90,0
"2487",14461498,125,0
"2488",14461747,165,0
"2489",14461998,166,0
"2490",14467554,275,0
"2491",14468407,90,0
"2492",14468656,125,0
"2493",14469677,77,0
"2494",14469894,239.453125,100
"2495",14473323,286.017543859649,310
"2496",14473911,308.561403508772,290
"2497",14474114,80,0
"2498",14474750,155,0
"2499",14483758,306.518404907975,907
"2500",14485048,299,0
"2501",14486237,273.214285714286,100
"2502",14486599,100.123919308357,30
"2503",14487262,199,0
"2504",14487346,82.8739002932551,10
"2505",14489201,165.262626262626,24
"2506",14500012,63.5294117647059,15
"2507",14501620,259,0
"2508",14501824,136.212927756654,11
"2509",14503389,85,0
"2510",14504422,64.7818181818182,3
"2511",14504583,64.5470588235294,8
"2512",14510982,227.777777777778,100
"2513",14519844,267.406685236769,250
"2514",14522631,171.007575757576,70
"2515",14522917,135.175675675676,24
"2516",14532696,97.9411764705882,10
"2517",14533011,92.9411764705882,10
"2518",14533117,48.7636363636364,5
"2519",14533848,125,0
"2520",14536322,85,0
"2521",14537320,210,0
"2522",14538087,370.318713450292,1137
"2523",14539326,107.122093023256,25
"2524",14550228,113,0
"2525",14552102,276.828571428571,57
"2526",14552489,95.6707317073171,26
"2527",14553171,189.229885057471,47
"2528",14553190,228,0
"2529",14553530,175,0
"2530",14564883,126.632398753894,10
"2531",14566386,160,0
"2532",14566657,185.288753799392,210
"2533",14572086,149.535816618911,2
"2534",14572100,175,50
"2535",14572511,212.5,62
"2536",14573486,240,0
"2537",14573919,211.919770773639,40
"2538",14573969,71.0277777777778,1
"2539",14574734,171.493506493506,100
"2540",14574800,70.6555555555556,16
"2541",14576706,75,0
"2542",14585486,123.275,40
"2543",14586440,344.589506172839,1018
"2544",14589341,304.017857142857,208
"2545",14589471,284.836734693878,126
"2546",14589695,425,0
"2547",14591406,300,0
"2548",14591627,115,30
"2549",14592644,197.408759124088,60
"2550",14593751,55,0
"2551",14594810,249,0
"2552",14595735,127.142857142857,20
"2553",14595823,89,0
"2554",14600925,36,0
"2555",14602997,75.900826446281,24
"2556",14603013,200.379310344828,105
"2557",14603878,59,0
"2558",14604429,60,0
"2559",14608495,84.929012345679,10
"2560",14608502,160,0
"2561",14610297,155,0
"2562",14614422,165,0
"2563",14624254,256.1,24
"2564",14624367,326,0
"2565",14632658,160,0
"2566",14632821,60,0
"2567",14636981,80,0
"2568",14646704,98.9555555555555,46
"2569",14647962,185,0
"2570",14647971,200,0
"2571",14650655,123.388429752066,22
"2572",14653823,160.160642570281,20
"2573",14655187,59,0
"2574",14660635,250,0
"2575",14660851,100,0
"2576",14662927,82.8787878787879,20
"2577",14663743,244.848101265823,140
"2578",14663819,48,0
"2579",14664852,45,0
"2580",14670143,202.5625,19
"2581",14670311,50,0
"2582",14672735,65,0
"2583",14677678,250,0
"2584",14679817,139.017647058824,3
"2585",14680277,190.794701986755,70
"2586",14682145,25,0
"2587",14682588,246.206896551724,225
"2588",14682931,68.3352272727273,20
"2589",14683493,111.022508038585,179
"2590",14685769,50,0
"2591",14685903,348.583333333333,50
"2592",14686119,33.8088235294118,7
"2593",14689681,137.945454545455,91
"2594",14690527,150,0
"2595",14691657,48,0
"2596",14692682,55.2307692307692,2
"2597",14693220,175,0
"2598",14698794,100.123595505618,100
"2599",14700046,140.498392282958,18
"2600",14707780,97,0
"2601",14709217,149,0
"2602",14711125,205.962962962963,79
"2603",14711359,135,0
"2604",14713259,127.5,35
"2605",14713980,185,0
"2606",14714374,120.434782608696,25
"2607",14719754,50,0
"2608",14723758,151.130434782609,64
"2609",14731382,338.263803680982,190
"2610",14740708,49,0
"2611",14742564,75,0
"2612",14742722,142.598684210526,25
"2613",14743129,68,0
"2614",14744740,576.558139534884,500
"2615",14745087,281.608695652174,440
"2616",14747561,40,0
"2617",14754108,75,0
"2618",14754902,209,0
"2619",14756029,96.8461538461538,16
"2620",14756184,87.9188405797101,14
"2621",14756269,201.107142857143,80
"2622",14758045,1235,0
"2623",14759485,300.295597484277,100
"2624",14760739,92.2700296735905,65
"2625",14760955,370.766467065868,1146
"2626",14760973,76.300283286119,45
"2627",14769652,160,0
"2628",14770892,275,0
"2629",14773223,66.7903225806452,10
"2630",14773792,46.8523676880223,5
"2631",14774426,80,0
"2632",14774811,296.081395348837,400
"2633",14778561,70,0
"2634",14780153,84.7714285714286,20
"2635",14780436,225,0
"2636",14798497,259,0
"2637",14798673,1345,0
"2638",14799678,232,0
"2639",14808548,86.3333333333333,7
"2640",14813006,584.06528189911,440
"2641",14817983,119,0
"2642",14818575,155,50
"2643",14819274,196.970588235294,15
"2644",14819717,232.920972644377,22
"2645",14820482,375,0
"2646",14821064,305.157407407407,111
"2647",14821911,225,0
"2648",14822087,42.014164305949,13
"2649",14822424,235.841379310345,76
"2650",14823430,72.5159420289855,5
"2651",14823724,212.727272727273,45
"2652",14824568,128.687150837989,13
"2653",14824684,166.907284768212,38
"2654",14825159,117.183333333333,33
"2655",14826101,100,0
"2656",14834257,33,0
"2657",14834305,55,0
"2658",14842237,241.22380952381,23
"2659",14843050,125.176470588235,14
"2660",14843783,199,0
"2661",14844149,98,0
"2662",14848154,88.0805555555555,34
"2663",14849141,70.6675900277008,16
"2664",14852179,95.7391304347826,31
"2665",14854164,89.9137931034483,25
"2666",14854671,99.7080536912752,45
"2667",14855404,44.1739130434783,39
"2668",14855656,220.256484149856,10
"2669",14857569,79.6818181818182,25
"2670",14857923,259.031976744186,22
"2671",14858003,275,0
"2672",14858782,50.3705882352941,6
"2673",14864858,195,0
"2674",14866400,68.4623655913979,12
"2675",14867747,20,0
"2676",14868087,101.811320754717,44
"2677",14868157,74.9357541899441,27
"2678",14870532,79.0337837837838,4
"2679",14870557,399,0
"2680",14871445,75.1204481792717,5
"2681",14872018,89.5363636363636,6
"2682",14873017,187.577464788732,64
"2683",14873100,75,0
"2684",14873137,201.109243697479,291
"2685",14874204,70.7,6
"2686",14878512,110.710526315789,48
"2687",14884243,60,0
"2688",14885592,264.562962962963,330
"2689",14885796,95.6441717791411,20
"2690",14885917,56.8392857142857,15
"2691",14897219,424.011461318052,180
"2692",14897997,309,110
"2693",14898146,180.255474452555,67
"2694",14898198,91.3837535014006,18
"2695",14902894,132.769886363636,30
"2696",14907062,189.405099150142,61
"2697",14908177,219.206153846154,285
"2698",14909417,314.971264367816,86
"2699",14912536,248.397590361446,103
"2700",14916248,127.074285714286,75
"2701",14917151,170,0
"2702",14917833,250,0
"2703",14918194,100,0
"2704",14918425,160,0
"2705",14924831,169.515151515152,48
"2706",14928333,105.380530973451,43
"2707",14933380,49,0
"2708",14933461,165.113333333333,17
